magnitude_bin,episode_id,anchor_event_id,anchor_time_utc,anchor_magnitude,maximum_magnitude,member_count,member_time_min_utc,member_time_max_utc,member_event_ids_sha256,member_event_ids
m5_6,241b994ab9ac13b415045e4eb37099e6a5069b07352283824094b69f25f820c1,eqv1_ocacytmbld6jffhrx4d5acwuj3,1975-01-04T12:28:41Z,5.3,5.3,1,1975-01-04T12:28:41Z,1975-01-04T12:28:41Z,e045eab1cbc1c78c2378be17d2b6261027f2639963bbec9e529c15aed805cca0,eqv1_ocacytmbld6jffhrx4d5acwuj3
m5_6,3d452dc9254ba7f0b3af78d383ef4824f4a90488aa3bd683f715c85fa27d91d9,eqv1_6w2qge5b7syvfiie44gazutr5s,1975-01-11T21:22:28Z,5.4,5.4,1,1975-01-11T21:22:28Z,1975-01-11T21:22:28Z,3afb6848064b8ef5e8ac29acf5e1b269771197bfe01c2c6983c6b97f21ae060b,eqv1_6w2qge5b7syvfiie44gazutr5s
m5_6,894b9ec50cc00ad9e370b3b81882b2779c29265398ad78a7683d7ad3a6964e20,eqv1_otjrtpbaj36tdvbwfck5llme36,1975-01-19T08:00:23Z,5.3,5.3,2,1975-01-19T08:00:23Z,1975-01-20T11:06:53Z,daef6dc3189cd57db95e7e4eec98d98a222772dec7f3adfa8ccb0c4fb9daed63,eqv1_otjrtpbaj36tdvbwfck5llme36|eqv1_4z7wtmvyuw6kb6tcd67oj5au2q
m5_6,fb41e997fe0e546105506839ac91c2e0e4f6c3b5b4a389633ad4865426f0d64f,eqv1_z3n64qnvaaqgcgafdwjq65vbfg,1975-02-04T11:48:08Z,5.1,5.5,7,1975-02-04T11:48:08Z,1975-02-16T14:01:20Z,f2bd40c34bfc74d0d1566ac214331a952c68ad2ff3e506b7acd21b5a48d92f59,eqv1_z3n64qnvaaqgcgafdwjq65vbfg|eqv1_fqbxmgaia3xizq4kuda5xihhlc|eqv1_zun2rses52lmvtemk4jq2btlcd|eqv1_xmqbupbo2axr7ejjrw2j52oqi5|eqv1_jhc5v6ko43wckqo6es7l7ik55h|eqv1_q7xfqj7yp3jeyiwu6z3bjn7vp7|eqv1_vc6y4cxyermozfqksqgaeu4swd
m5_6,f528dedd625a2162a73ef0e5a68c97a5653dab96bd3274b92472cb66c0e4caaa,eqv1_3sir57p4d4njx7nrh35lbqhmv2,1975-02-11T20:30:19Z,5.1,5.1,1,1975-02-11T20:30:19Z,1975-02-11T20:30:19Z,20a9d647f0bc8fd9c4a208e147198e07bbcf1212e692007b8f07ef4b53fd0822,eqv1_3sir57p4d4njx7nrh35lbqhmv2
m5_6,1a398daa0948215b4dc1df6eabf45c3ab1560c1156f6858f85f1e3cbc83a2163,eqv1_pidoiyioktkhdmryin5fw6z6l3,1975-03-07T17:36:09Z,5.3,5.3,1,1975-03-07T17:36:09Z,1975-03-07T17:36:09Z,6dfde316622b9ec50ed1ba6d7dba8731fd891e904727fb55c468aab2d0b658e9,eqv1_pidoiyioktkhdmryin5fw6z6l3
m5_6,6ff1a7f4d81521fc5660282487d659007ad1827dc2a566e6b57d5362c2fd601d,eqv1_yybcvjofqtwez2yiwcdkmyr66w,1975-04-28T11:58:34Z,5.1,5.1,1,1975-04-28T11:58:34Z,1975-04-28T11:58:34Z,bcf75eebe2ba6138bb6943d6a5c72d62409b81e2611d2f05b0abc7e87552b4d3,eqv1_yybcvjofqtwez2yiwcdkmyr66w
m5_6,48b4f12d74ac20a26a4e552aa193838a6cef7fd9bc841a7a6bdf68341dd838bf,eqv1_dhjpmkvmpprpmo3sxzvvr2edzr,1975-05-13T12:24:27Z,5.1,5.1,1,1975-05-13T12:24:27Z,1975-05-13T12:24:27Z,2a717e59f6dc4329dcef81052f6e127e41770f260078e34284049d22f461a16b,eqv1_dhjpmkvmpprpmo3sxzvvr2edzr
m5_6,0073b7d1d810ce96f3a5d5cd8d3d3e94dc14d18998ad451811c66e97cf109e15,eqv1_h2cxqpkac7a5aicl7jb56sxnli,1975-05-19T19:47:44Z,5.4,5.4,1,1975-05-19T19:47:44Z,1975-05-19T19:47:44Z,c0797ab88590e2af5feaf0d19c3f56373b1069c48c05c18e6adbfd074d13f38f,eqv1_h2cxqpkac7a5aicl7jb56sxnli
m5_6,b85797e891d5759281dd896584a8288fd5dd42a3d07af42379a1634e92d49ccf,eqv1_bphrm3okadp5v5u5ybcqqajmji,1975-05-26T18:01:34Z,5.0,5.0,1,1975-05-26T18:01:34Z,1975-05-26T18:01:34Z,b68e0b1b0b76f101233ae66518166c10f9f2ebc318990027a639b155de2994f5,eqv1_bphrm3okadp5v5u5ybcqqajmji
m5_6,e8af85b25109eb61e8e843789d18a459feb2f3d241c04217591f653df3ab0b21,eqv1_apn7ve5lzsmf6rjmbvjublizn6,1975-07-08T14:51:28Z,5.1,5.1,1,1975-07-08T14:51:28Z,1975-07-08T14:51:28Z,93620db89242ce0c667c92d097be651d3cc34bdd8e055ad6e6c49c3495225d23,eqv1_apn7ve5lzsmf6rjmbvjublizn6
m5_6,a870d31cb9950cb7425a38bd615569d10d7e7127aefa1dd7de93003c68b25f8b,eqv1_j74zz2pewe7z7wpcq424h4ehzw,1975-07-09T13:55:42Z,5.3,5.3,1,1975-07-09T13:55:42Z,1975-07-09T13:55:42Z,cddcc0b1c124caf0cce35fc7b01638ef22672d53a6af7d1e0fe3d49a8bc94f45,eqv1_j74zz2pewe7z7wpcq424h4ehzw
m5_6,3627b61e79d5566b47609d9d4bbdf7a4d9cda9830622b09e359ac1975e640a45,eqv1_b24cg7eddhs6do4trm4jgghtql,1975-09-03T21:50:30Z,5.0,5.0,1,1975-09-03T21:50:30Z,1975-09-03T21:50:30Z,1628d4aac5ae7c32815ddbcecb3365ed6a08f010ee698d8f40ec355f8c35af64,eqv1_b24cg7eddhs6do4trm4jgghtql
m5_6,b05475365ab5e0f17e28d50725a16c68676a129221c1839148fdd38bb37b39b9,eqv1_c5ortyphmgxa3kasqaokvkcy4h,1975-09-09T18:32:31Z,5.3,5.3,1,1975-09-09T18:32:31Z,1975-09-09T18:32:31Z,1c816b543f46bdafa103a6328388c6dfeccb9763ee4acf815f9cd3f7863bf8b4,eqv1_c5ortyphmgxa3kasqaokvkcy4h
m5_6,f9a6a62ed27ac1ba9169a80f36b2b040d546802e56d8025c54579acbeab8e665,eqv1_yht7nd6pdc3nucbxew72kmvsd3,1975-10-27T14:27:12Z,5.2,5.2,1,1975-10-27T14:27:12Z,1975-10-27T14:27:12Z,9052998f74fa68bc7fb71fce8078d7947d321100a91990a225b2b6de627e9be9,eqv1_yht7nd6pdc3nucbxew72kmvsd3
m5_6,244e61d3b879f47a3a1bbba1cf39eb745cd0c6caa2a4344b9d68205dca7fa5a6,eqv1_5ik4pe5jpw25hzw4nkgxtjxpkr,1975-11-05T00:35:57Z,5.0,5.0,1,1975-11-05T00:35:57Z,1975-11-05T00:35:57Z,a019f4eb955912bc7a78c9c2ebcb04869db7615fed4bdbf5727d558784093bf0,eqv1_5ik4pe5jpw25hzw4nkgxtjxpkr
m5_6,2054486845163234144a3e372e919e13d36421d68551b548fd8c0a4498a6ffe2,eqv1_gu4n67yev4xlikyueyqq2qyhsi,1975-11-26T15:02:31Z,5.0,5.0,1,1975-11-26T15:02:31Z,1975-11-26T15:02:31Z,b48cc91d4abbc9885c5a7c4cc40c017ad7650880b61c05583f72c88285a644f1,eqv1_gu4n67yev4xlikyueyqq2qyhsi
m5_6,60d5ccf7f2b92155e21ef676ec92bb46c45362c913bdcfb6f9a258f673c07e9b,eqv1_i2jwbkumrkb63xzmugxldiv5hh,1975-12-18T08:27:09Z,5.2,5.2,1,1975-12-18T08:27:09Z,1975-12-18T08:27:09Z,85a9d264ab48bbfa36360795a630e810ace787086397b6c835799af9d2911948,eqv1_i2jwbkumrkb63xzmugxldiv5hh
m5_6,d822c692fe765634fe3f0ffeca3c15974d870a832178661e07e10866529a72b7,eqv1_pdaupp3kjnuidyqha3skvay6wu,1976-01-10T12:51:28Z,5.8,5.8,1,1976-01-10T12:51:28Z,1976-01-10T12:51:28Z,16e31dc3a98edc948985e71cfb096089f89499bbc2e11d2be35957ba9b933074,eqv1_pdaupp3kjnuidyqha3skvay6wu
m5_6,ec5831cdc3a6546623a0220d2be080575162a523fced19a10c4c2b1f001ecba3,eqv1_bqgu373xuymk7o4muhpuuetcsa,1976-02-16T14:45:39Z,5.8,5.8,2,1976-02-16T14:45:39Z,1976-02-19T09:38:32Z,185224d59c22f4e2bcfe564f82e8327a4d6a585ee9ef30216ab732463a9eb353,eqv1_bqgu373xuymk7o4muhpuuetcsa|eqv1_gnh3idsa5rzw7iwrpxytehhzt2
m5_6,f122dc6e1879b254f2c62845f4fcf00034203f7e43e50a4efd899fb6ddc205c2,eqv1_qujgn7iudogfyexlp6acjapgjh,1976-05-29T11:58:15Z,5.2,5.7,10,1976-05-29T11:58:15Z,1976-06-20T02:33:05Z,472c6d6518bd8421fb05fdf118b2d1a1fce6b919483e520db767e972c3714be3,eqv1_qujgn7iudogfyexlp6acjapgjh|eqv1_2gq7tbmedn4klausiwr3oa2ghz|eqv1_lb4gfkw433n7fob7ibwgvkxscw|eqv1_grcrjfurnubxff6wr4f5su5wiy|eqv1_ytoi6hnephofv2up3aajfolirn|eqv1_qqlmtlxsmt7kslqo57x7fkkmns|eqv1_yuymfxd5tgp2t4bekob3o4yldf|eqv1_gf7sag4vttqakyeegf7rnbnzll|eqv1_wizstm45eiud25mvbgvvn5ff5r|eqv1_kopgaowba2rorv2nci35zau5xw
m5_6,b3fa0a75fabe71509ee0724ac7765df5f0fe8684737d4bbf9c27e7f56742fdcf,eqv1_u25cmoc6vemxcnliaohfba34z3,1976-07-23T01:44:00Z,5.5,5.5,2,1976-07-23T01:44:00Z,1976-08-01T18:02:16Z,337abec8191af81d4229250121f6d56d0a6de4039c2923447e8419138b7d257f,eqv1_u25cmoc6vemxcnliaohfba34z3|eqv1_abgh4heg6ufaqul2zjbeszolfp
m5_6,5970589a62cfc26b953d56d4cf4b1226a027c1ab4681b008d1a742869a16f3e3,eqv1_z4p6vmqcldtrqrgnzcixr5yjmq,1976-07-27T21:04:00Z,5.0,5.2,6,1976-07-27T21:04:00Z,1976-07-28T09:48:20Z,a2f9118bd4257d04b4f997eaea23716eebc2cf9226dd3d11f2c8acdd59c1fe67,eqv1_z4p6vmqcldtrqrgnzcixr5yjmq|eqv1_e6inznxdm46dk7xbgty5h4qc74|eqv1_63lgbrdhdoxfxuseixjmcz4qvs|eqv1_viwbr2zg44n6lienbblb3rlhqc|eqv1_rd27kx3hrx7tkhggo6wv7jocz5|eqv1_ijoybhqurj5wrvuhzb2ltsvgpm
m5_6,48dc9eda8ac84340d37d013f43bce7eeaf7b50d033d06ffdb19c0ffc6bde330b,eqv1_efxezxqzqockyrfnvg4vjwamb6,1976-07-28T10:46:00Z,5.1,5.5,9,1976-07-28T10:46:00Z,1976-08-08T22:41:33Z,17f3dc0e4c96fe63fdb8f87bfd5ff29aaadf5976db5854def1366c396909c620,eqv1_efxezxqzqockyrfnvg4vjwamb6|eqv1_mjidea4hjhjyvjuc7caao4c2fz|eqv1_bquhilg6ay2pekfcyazyurofie|eqv1_nli2ord6jepv7p6oqy4j6pazqo|eqv1_wz7axcygzmnp5pogead4cbgxgf|eqv1_jievdzia4c4v7oxonajfopf5fh|eqv1_sjr2f2zieopvz6k3h4r63yjeis|eqv1_6ykbxbdjbezyw7zmqgbxaosrna|eqv1_octtlvchzn4bc3eghmfie75mb5
m5_6,e6bf08c4f1cef345625621be855de14d8e6be8de7205fde37acb78d55df2f1db,eqv1_6yoxqjddathh7k4zn4thjrgwr6,1976-08-03T07:50:19Z,5.2,5.2,1,1976-08-03T07:50:19Z,1976-08-03T07:50:19Z,ede5ce295751797bb171c30be1ec71cc2fb97a3676907378872f011bc3589245,eqv1_6yoxqjddathh7k4zn4thjrgwr6
m5_6,253fbaed85998a2d81623921783309fef5be35134cd3acd7c1cac55d3745fc05,eqv1_ltfplgexqouquth5pff62m2kxq,1976-08-16T14:56:37Z,5.0,5.9,3,1976-08-16T14:56:37Z,1976-09-01T01:06:51Z,16496ffd61d94de93df856ca37754bb7f82a12f3a6eda0e90fd2160860d5bd5d,eqv1_ltfplgexqouquth5pff62m2kxq|eqv1_ulouhpgaym35sl4s3ku7h6c657|eqv1_7tvnnz5sbcgoaqc2jlxqxhfkh6
m5_6,14d9cbc881f7a792efeedaa23d973008bfdc62af831150d1bccf458dea75b69f,eqv1_xuxg64ctil7tm4rdtza56aw5up,1976-08-31T03:25:27Z,5.6,5.6,3,1976-08-31T03:25:27Z,1976-09-25T11:50:25Z,e6ea2b03d472a6d888b1f1bfa71fae2d08e8d88981e128137434a7dc849a60e3,eqv1_xuxg64ctil7tm4rdtza56aw5up|eqv1_qv7b5n5ra6aajtq4bycrmk7ohp|eqv1_zt3weyp3sovpf6ha6txzongltk
m5_6,1bb2ede4371dddbf2651c5282b8a52513cc10599f6a7bb23efa33f132dafcd9f,eqv1_e324xxba3tcp4vj5dycohowvr4,1976-09-03T09:57:28Z,5.2,5.2,1,1976-09-03T09:57:28Z,1976-09-03T09:57:28Z,b1f2c19b624b2411b319fd1f9c7618e347ec3aaaf324ac463a603f2fd259f47b,eqv1_e324xxba3tcp4vj5dycohowvr4
m5_6,7621fdd1ca488e321d5c0f8e10715e31bda0243b5404a37e259bff2e8f47e688,eqv1_bbhyl7fdelgzqh43zlifqxk5zk,1976-09-08T20:13:01Z,5.0,5.0,1,1976-09-08T20:13:01Z,1976-09-08T20:13:01Z,a3eb16ecf0178937477ad8c91034ee6286f763639fde26e3ef9882652148d3bb,eqv1_bbhyl7fdelgzqh43zlifqxk5zk
m5_6,6a2c7944b098f3bc5db136b2111141385c59de760d1629b493e4cd7876b427d5,eqv1_5mpkrusa4lnk6msogo3bkbqrma,1976-09-14T06:43:51Z,5.3,5.3,1,1976-09-14T06:43:51Z,1976-09-14T06:43:51Z,119c2266224282ded2e029ba2f8deb5e88db183dafcd1e3b874a6cdde0336967,eqv1_5mpkrusa4lnk6msogo3bkbqrma
m5_6,867c33345be1b3d4fb198ceeb714790b605bca195478059465a40f96807b531f,eqv1_7yoql3uy3kyq2vrtzbdlwwce56,1976-09-19T13:56:11Z,5.2,5.2,1,1976-09-19T13:56:11Z,1976-09-19T13:56:11Z,59ccdee7af2ca9a8e1dc93ee25981b624ecd8e9fb51aa5581ce25ec80396f6cf,eqv1_7yoql3uy3kyq2vrtzbdlwwce56
m5_6,480a34d774a032ca82db6f4dd55de525894edec6768d7f20127b9d9e7c94d9ff,eqv1_m5m3gbdhw2hhpvmm33ogz2wdfx,1976-09-20T22:45:25Z,5.2,5.2,1,1976-09-20T22:45:25Z,1976-09-20T22:45:25Z,ae09c1f969a9247ec204379038b733b28d986a5026fe1e9a128ed0660a256325,eqv1_m5m3gbdhw2hhpvmm33ogz2wdfx
m5_6,ff4fe50d573ba4c2aa2cee7ab8fcaed997cb2fd580462098af987730cfdc302f,eqv1_7hfy2tyusznaraocicokqiuqxl,1976-10-01T11:27:25Z,5.1,5.1,1,1976-10-01T11:27:25Z,1976-10-01T11:27:25Z,ceb98fa467bc41fe1741746677b235a924e78b438281c31ce1f78d5831adf178,eqv1_7hfy2tyusznaraocicokqiuqxl
m5_6,996add0961945f87680a4a60cb6b3bca5bc47a27177647b8f8258c366be45af6,eqv1_saftknyt4hzia4akc37o4tvtbg,1976-10-09T06:11:35Z,5.3,5.3,1,1976-10-09T06:11:35Z,1976-10-09T06:11:35Z,c0481fcb530860fb2538c921cfc0f770ed3cd66d2b5a83b3dc8bd312a4cb3453,eqv1_saftknyt4hzia4akc37o4tvtbg
m5_6,420fdcd6020bb87a0859faa77aff482233eaa28018fb7d992fbccbaf37ccb7ba,eqv1_izeksyji4n6l5oqmnr5sgjw4gt,1976-10-12T15:19:30Z,5.7,5.7,1,1976-10-12T15:19:30Z,1976-10-12T15:19:30Z,84ecae30f5c8e277db1eaa447d951f999d79597792cfe1296ed5787b98240062,eqv1_izeksyji4n6l5oqmnr5sgjw4gt
m5_6,ecef3326bd28b132403755f812ef14c5a389020afa5ecb78339683c8a5275eb0,eqv1_rkv5q3lprhwp5s4syh7jvky6gp,1976-10-16T23:24:49Z,5.1,5.1,1,1976-10-16T23:24:49Z,1976-10-16T23:24:49Z,d12064e3ee155eb7c23bba7d96cc337e837b9dffa8a468887a94a72db5dcdfef,eqv1_rkv5q3lprhwp5s4syh7jvky6gp
m5_6,787f79194f32fa03f5c3cda9eab469d6c5b50298edbab84df1d107beabd5f630,eqv1_i5oqmrqedeh2co4hrtuuv5vgst,1976-11-03T05:41:03Z,5.2,5.2,1,1976-11-03T05:41:03Z,1976-11-03T05:41:03Z,faaf46d8ef990758af104c67c60a854a9371006d13ba18299fdf135dace8d765,eqv1_i5oqmrqedeh2co4hrtuuv5vgst
m5_6,3b90230c3699843bbc5f62c65649daaaa11a7614590173fed19a206b87121338,eqv1_qertjn5d5pnrtgvwtcoqknvykj,1976-11-06T18:50:13Z,5.6,5.6,2,1976-11-06T18:50:13Z,1976-11-07T01:57:44Z,fb9df75c0b9795136726374034f021f2ececc3db773ab70f6e9c98e007f684ba,eqv1_qertjn5d5pnrtgvwtcoqknvykj|eqv1_md3l4vsakku7e72bt2ge4oizkw
m5_6,67be546d81aeecdc218f365cbf63ee3d4ab16ff05af82d63cf0607c1ffe7ef6a,eqv1_aihbjj2ge6ntfhaocudwasd6ri,1976-11-12T13:13:39Z,5.0,5.0,1,1976-11-12T13:13:39Z,1976-11-12T13:13:39Z,c33b205ccb26482494f6bed6c8d10c9b8849b27c9dc9f55d5431cb80c464a2ef,eqv1_aihbjj2ge6ntfhaocudwasd6ri
m5_6,beb72d24c6799de034c844b0891d273e84c3822b2ba8a4e15322403ad658b789,eqv1_wjlyumnoz3rpxxwcsjl6tojakq,1976-12-13T07:23:45Z,5.0,5.0,1,1976-12-13T07:23:45Z,1976-12-13T07:23:45Z,4fd89b95b047a2dae96b811d208bd2c19ec2070585f2c97f3e813321fe8192e8,eqv1_wjlyumnoz3rpxxwcsjl6tojakq
m5_6,df78ff575e9112149c32109e7908222483068964333954f9fe99e67fde66103c,eqv1_vpcgiz7g6eucu4z2jdahjjr3ck,1977-01-06T21:50:08Z,5.0,5.0,1,1977-01-06T21:50:08Z,1977-01-06T21:50:08Z,fef7aed875b87a9825e93917a42d57214a56dcf7a230a39ec28dbb1dcc3f2267,eqv1_vpcgiz7g6eucu4z2jdahjjr3ck
m5_6,d361843198fd88e859632535cceb648fe0f5ed196d3fb16e8b6a6525579b3a8d,eqv1_jrm76ytnktoxm7ixgwqnqmruda,1977-01-07T21:02:52Z,5.2,5.2,1,1977-01-07T21:02:52Z,1977-01-07T21:02:52Z,4ee5d5708db79e94822815cc10cf0620202bf7c45a5831b1b48a5de838a66c64,eqv1_jrm76ytnktoxm7ixgwqnqmruda
m5_6,a81f72652835dc2e7ed7853d9defe2e42e37954eed940db7bbca1111ced4eddc,eqv1_rdng2lxqm5m4r52ptrgqpdae4t,1977-01-14T12:09:33Z,5.2,5.2,1,1977-01-14T12:09:33Z,1977-01-14T12:09:33Z,ff4313bf53b763498f045a28f8b17ebe8ebdfc4c16caec4928c50204974cde74,eqv1_rdng2lxqm5m4r52ptrgqpdae4t
m5_6,7dcf6a7ae86e5fe7c21546e77646cdbd62ad715abf34db99686455ba7c52ff76,eqv1_w7hx5shxwyz3irp5xldbp6h3zw,1977-02-07T00:57:30Z,5.1,5.1,1,1977-02-07T00:57:30Z,1977-02-07T00:57:30Z,8268e483dd6f954c4ecadf7858fede97a20460ce63c1690f0a481feed329a3f7,eqv1_w7hx5shxwyz3irp5xldbp6h3zw
m5_6,01646f8f56646d18640c9b99979fadbc483cd3796347324723ade0b1ecebdf70,eqv1_zjxlefq5ujuj5r2xffj6sziyv3,1977-02-19T23:43:28Z,5.6,5.6,1,1977-02-19T23:43:28Z,1977-02-19T23:43:28Z,2becc8687c8dfea4618ca075a6938e319b8bd3a5821bea2dc3053e18a99b80c6,eqv1_zjxlefq5ujuj5r2xffj6sziyv3
m5_6,ed2a6ebdbf5dfc4e1cfcfd621e17c016f5cb9d2c637e4a431454d01b50e4bd31,eqv1_j74qnwvxsqhnhxhryjqdkl6lwu,1977-03-07T00:28:41Z,5.7,5.7,1,1977-03-07T00:28:41Z,1977-03-07T00:28:41Z,3dcf32e1765032ee2012cd4f3834acd86de2ba8dabd66f28bd6ddbe2a5191d8d,eqv1_j74qnwvxsqhnhxhryjqdkl6lwu
m5_6,905a270129e24e7e6ee998e1fc395a7520f0c505b515c09b7ce32169323a8a36,eqv1_4xcgsju3iw5pc725wbaexs2kne,1977-03-15T01:01:38Z,5.2,5.2,2,1977-03-15T01:01:38Z,1977-03-16T12:56:52Z,17b0077a177d7df0368e11f5a40f44365f96184917a69c95f8da2e2ae606ea69,eqv1_4xcgsju3iw5pc725wbaexs2kne|eqv1_whvb6a5qyctgykpt3int7kt5js
m5_6,b48c51a87e448030b6f3667815de684661aec389758ea35922a8f3131374c058,eqv1_3d7ofeiieurjtj6piysja6eqeo,1977-03-16T23:54:53Z,5.4,5.4,4,1977-03-16T23:54:53Z,1977-03-16T23:57:28Z,e80d06d8de719e1380779a5a9afa967538d1a87f0c99b3da704b3839b89ba205,eqv1_3d7ofeiieurjtj6piysja6eqeo|eqv1_6s6vwpyzej2pyp7xym7dgre5mv|eqv1_2qauqlapjfygpfcqthhf5wz4mp|eqv1_ydbdtkirnebbsmzsetcoce7acx
m5_6,323ae11fead822994c40adfaec660a624389eba3dfed4f9303741dd4b15e80ec,eqv1_etynhgdmno2fb7vzcqxw57prjk,1977-05-03T12:26:31Z,5.1,5.1,1,1977-05-03T12:26:31Z,1977-05-03T12:26:31Z,336424132fb4cdc6b5d45f6d707c8eeb86c652a9eb85484f1877e9f05c91537e,eqv1_etynhgdmno2fb7vzcqxw57prjk
m5_6,b6ef773080a757669ced70161e3e8f39a6ff6f9376353980e927dc45b87ffc16,eqv1_j2dzin7vh67qqcxa2adlrijzko,1977-07-23T06:57:03Z,5.4,5.4,1,1977-07-23T06:57:03Z,1977-07-23T06:57:03Z,1f6989c58c80331234ad835fff43e2bc63a6ebbf4e636cb9e3e74f26dd066a12,eqv1_j2dzin7vh67qqcxa2adlrijzko
m5_6,38cd26726690c1619871b0a6e9f2f7f75489b106a7d3de478bd17952f2ea588b,eqv1_2jvbulvzmwwcx4v2asn7b3mloc,1977-07-29T09:14:10Z,5.3,5.3,1,1977-07-29T09:14:10Z,1977-07-29T09:14:10Z,7a02961f8adf5e55d2a22689a091e12f7369f9b05f85606110a58479e583eff7,eqv1_2jvbulvzmwwcx4v2asn7b3mloc
m5_6,bd8d56a24746fb40bda3d4bb4950fb5366975c26eb58993bead6a927bf59ce5f,eqv1_wrpu7g6lqlflqnz23xu4ikd77w,1977-10-19T02:44:47Z,5.0,5.0,1,1977-10-19T02:44:47Z,1977-10-19T02:44:47Z,6101654204d3137ab423f3744949ee899dbd1b417d09d527d3b0fc9ddcbb1b6d,eqv1_wrpu7g6lqlflqnz23xu4ikd77w
m5_6,9840dea189962f69292b2017ec647085302e8049972a3462da406a016aab5b98,eqv1_pe4p22kn22azwyjbcrc5vgxmh3,1977-10-19T17:29:21Z,5.1,5.1,1,1977-10-19T17:29:21Z,1977-10-19T17:29:21Z,e49a4b8bd00abe5ddde42b71b440d4efa2784ce084d8f7323239b6ff8dd7dae5,eqv1_pe4p22kn22azwyjbcrc5vgxmh3
m5_6,2f2b5cef8a4adf64dcafc4c42b6c1499ed357e06805fc95ff708a2497f2d6cb4,eqv1_xbjeqi67n7j765p2kh7cnqoot2,1977-11-18T17:23:23Z,5.2,5.2,1,1977-11-18T17:23:23Z,1977-11-18T17:23:23Z,9c5afc4322df2f0205fb4d89851835b95c20ee10e24c0aa068379bf1ddb471c8,eqv1_xbjeqi67n7j765p2kh7cnqoot2
m5_6,afaca18bef7f23288f93a0baefe0b6d3ff75f970e427d0c92a5360ead2b5ba8f,eqv1_75it77eufjqsh7ikwmemgzkqmp,1977-11-26T22:46:49Z,5.1,5.1,1,1977-11-26T22:46:49Z,1977-11-26T22:46:49Z,b22ba8c032cf0dabe52c5adb347306c908de649ce28f3ce15ba684d6f6b59a1d,eqv1_75it77eufjqsh7ikwmemgzkqmp
m5_6,fcfedab59253500eb9bf5a2a14eed36ed19871a3c6cbfbd8435224458b62dabb,eqv1_wgrc3wwbxhagksfploseij7gyw,1977-12-16T10:15:21Z,5.3,5.3,1,1977-12-16T10:15:21Z,1977-12-16T10:15:21Z,4c76cc5d92a1a51a35e3562849ca58f4e67d1ebdf18cb885544f50592d2dee81,eqv1_wgrc3wwbxhagksfploseij7gyw
m5_6,5905156aabdbdc317e353377ef8a427115b8e6470ddb507a7d627a31cda9ad03,eqv1_l3b72amofm6gfxqrphe2e2a6qj,1978-02-21T12:43:14Z,5.1,5.1,1,1978-02-21T12:43:14Z,1978-02-21T12:43:14Z,615dd7534cb9c66017c30e4dce190c8fc7409e94bda544578890af683b87fe2c,eqv1_l3b72amofm6gfxqrphe2e2a6qj
m5_6,c35efd4190d4c948a29a5ef16aad321f118231f7e4102aa01f625421b08d9a58,eqv1_qj4h2xpgipswti24hbabavclvf,1978-03-12T08:29:18Z,5.5,5.5,1,1978-03-12T08:29:18Z,1978-03-12T08:29:18Z,f3da5cd4700ac9ee1c1939b83afe5bff1a9a552e6caabd3a30267057a3a06ff1,eqv1_qj4h2xpgipswti24hbabavclvf
m5_6,04997e239f16f713e9474554545fcbdb4761e29f395d256c8754417752ad6933,eqv1_7pnqtsdhwzwn3eyfyk2r4o54ac,1978-04-22T15:04:20Z,5.4,5.4,1,1978-04-22T15:04:20Z,1978-04-22T15:04:20Z,15a5f350711dcc02288dc8925dc651b27597c841894dfc970367dacfdf08e7e2,eqv1_7pnqtsdhwzwn3eyfyk2r4o54ac
m5_6,7d2b412df7dc12c9ed22d56031a906a243beebf97b2c1161652b876196debb58,eqv1_4kbemaduw7jkzl4vtoskg6w2y6,1978-05-18T12:33:31Z,5.9,5.9,2,1978-05-18T12:33:31Z,1978-05-20T06:01:44Z,7378bcff5c597e7591fc23480caa2551325488be881c40b2f5b724d11a00ad14,eqv1_4kbemaduw7jkzl4vtoskg6w2y6|eqv1_epidfpldmghhgu2ftigq4pnfzh
m5_6,304b2a75efbe7d81eec757d79e183636be92c43e2cea4177da86f9dcbb33c8db,eqv1_rbz4r4c57srtuzzi7jocwucnsh,1978-05-19T12:58:56Z,5.1,5.1,1,1978-05-19T12:58:56Z,1978-05-19T12:58:56Z,78e08835a612a3a9d0e018b165d0d5a3ff48d04d218e309b6f5f819a63f5bf74,eqv1_rbz4r4c57srtuzzi7jocwucnsh
m5_6,a447094dfe1fdecbddd1a73f50c415d838b4b04bc6c16b5e7213c76b23c85c6a,eqv1_fc6fcvza4qnvcrronp4unsxygk,1978-07-03T08:46:35Z,5.3,5.3,1,1978-07-03T08:46:35Z,1978-07-03T08:46:35Z,f52139cfc346afb42fb69f499024afde88ef5dcaad50ebd9b9311ab11f5457c1,eqv1_fc6fcvza4qnvcrronp4unsxygk
m5_6,9ab93eed3ee589a1e570ef19c3c55ca2383a4f399d81a16a7790d38d8f607c21,eqv1_2wljf6tjywejbl7rirmqc4fd6m,1978-07-12T21:49:55Z,5.4,5.4,2,1978-07-12T21:49:55Z,1978-07-12T21:49:55Z,75fc2a4de12968fa184663b1ccbcfc79cc654efc802438fee8c9f0ded8c0225c,eqv1_2wljf6tjywejbl7rirmqc4fd6m|eqv1_yksdncdv6jsfqpfvlre3bjb5kg
